date,article_id,quantity
2024-07-09,15,118
2024-07-09,16,193
2024-07-09,17,32
2024-07-09,18,93
2024-07-09,20,157
2024-07-09,12,233
2024-07-09,19,162
2024-07-09,8,20
2024-07-10,1,317
2024-07-10,2,206
2024-07-10,3,88
2024-07-10,4,104
2024-07-10,5,135
2024-07-10,6,75
2024-07-10,7,234
2024-07-10,9,120
2024-07-10,10,129
2024-07-10,11,54
2024-07-10,13,28
2024-07-10,14,244
2024-07-10,15,124
2024-07-10,16,46
2024-07-10,17,0
2024-07-10,18,85
2024-07-10,20,143
2024-07-10,12,126
2024-07-10,19,112
2024-07-10,8,219
2024-07-11,1,96
2024-07-11,2,124
2024-07-11,3,94
2024-07-11,4,0
2024-07-11,5,99
2024-07-11,6,138
2024-07-11,7,189
2024-07-11,9,211
2024-07-11,10,32
2024-07-11,11,30
2024-07-11,13,296
2024-07-11,14,121
2024-07-11,15,212
2024-07-11,16,137
2024-07-11,17,18
2024-07-11,18,0
2024-07-11,20,198
2024-07-11,12,198
2024-07-11,19,22
2024-07-11,8,532
2024-07-12,1,310
2024-07-12,2,323
2024-07-12,3,273
2024-07-12,4,157
2024-07-12,5,37
2024-07-12,6,108
2024-07-12,7,78
2024-07-12,9,122
2024-07-12,10,216
2024-07-12,11,83
2024-07-12,13,276
2024-07-12,14,39
2024-07-12,15,154
2024-07-12,16,239
2024-07-12,17,135
2024-07-12,18,76
2024-07-12,20,152
2024-07-12,12,154
2024-07-12,19,34
2024-07-12,8,151
2024-07-13,1,119
2024-07-13,2,0
2024-07-13,3,173
2024-07-13,4,192
2024-07-13,5,260
2024-07-13,6,117
2024-07-13,7,169
2024-07-13,9,98
2024-07-13,10,155
2024-07-13,11,248
2024-07-13,13,118
2024-07-13,14,48
2024-07-13,15,11
2024-07-13,16,110
2024-07-13,17,186
2024-07-13,18,95
2024-07-13,20,257
2024-07-13,12,103
2024-07-13,19,258
2024-07-13,8,392
2024-07-14,1,82
2024-07-14,2,75
2024-07-14,3,63
2024-07-14,4,110
2024-07-14,5,206
2024-07-14,6,120
2024-07-14,7,188
2024-07-14,9,53
2024-07-14,10,42
2024-07-14,11,32
2024-07-14,13,201
2024-07-14,14,130
2024-07-14,15,321
2024-07-14,16,165
2024-07-14,17,217
2024-07-14,18,0
2024-07-14,20,232
2024-07-14,12,341
2024-07-14,19,307
2024-07-14,8,36
2024-07-15,1,73
2024-07-15,2,62
2024-07-15,3,83
2024-07-15,4,205
2024-07-15,5,165
2024-07-15,6,23
2024-07-15,7,246
2024-07-15,9,93
2024-07-15,10,0
2024-07-15,11,269
2024-07-15,13,0
2024-07-15,14,83
2024-07-15,15,155
2024-07-15,16,0
2024-07-15,17,242
2024-07-15,18,344
2024-07-15,20,111
2024-07-15,12,217
2024-07-15,19,133
2024-07-15,8,117
2024-07-16,1,67
2024-07-16,2,175
2024-07-16,3,6
2024-07-16,4,170
2024-07-16,5,67
2024-07-16,6,221
2024-07-16,7,265
2024-07-16,9,149
2024-07-16,10,111
2024-07-16,11,129
2024-07-16,13,107
2024-07-16,14,97
2024-07-16,15,94
2024-07-16,16,66
2024-07-16,17,76
2024-07-16,18,121
2024-07-16,20,286
2024-07-16,12,198
2024-07-16,19,240
2024-07-16,8,142
2024-07-17,1,161
2024-07-17,2,0
2024-07-17,3,99
2024-07-17,4,76
2024-07-17,5,85
2024-07-17,6,264
2024-07-17,7,111
2024-07-17,9,7
2024-07-17,10,0
2024-07-17,11,49
2024-07-17,13,72
2024-07-17,14,246
2024-07-17,15,98
2024-07-17,16,292
2024-07-17,17,78
2024-07-17,18,122
2024-07-17,20,94
2024-07-17,12,57
2024-07-17,19,21
2024-07-17,8,84
2024-07-18,1,147
2024-07-18,2,225
2024-07-18,3,0
2024-07-18,4,21
2024-07-18,5,0
2024-07-18,6,37
2024-07-18,7,118
2024-07-18,9,154
2024-07-18,10,132
2024-07-18,11,0
2024-07-18,13,142
2024-07-18,14,87
2024-07-18,15,57
2024-07-18,16,225
2024-07-18,17,46
2024-07-18,18,127
2024-07-18,20,298
2024-07-18,12,20
2024-07-18,19,99
2024-07-18,8,315
2024-07-19,1,152
2024-07-19,2,356
2024-07-19,3,132
2024-07-19,4,283
2024-07-19,5,170
2024-07-19,6,225
2024-07-19,7,0
2024-07-19,9,147
2024-07-19,10,27
2024-07-19,11,192
2024-07-19,13,138
2024-07-19,14,106
2024-07-19,15,183
2024-07-19,16,214
2024-07-19,17,79
2024-07-19,18,31
2024-07-19,20,201
2024-07-19,12,188
2024-07-19,19,4
2024-07-19,8,75
2024-07-20,1,0
2024-07-20,2,89
2024-07-20,3,171
2024-07-20,4,97
2024-07-20,5,96
2024-07-20,6,215
2024-07-20,7,7
2024-07-20,9,0
2024-07-20,10,132
2024-07-20,11,133
2024-07-20,13,340
2024-07-20,14,107
2024-07-20,15,65
2024-07-20,16,306
2024-07-20,17,209
2024-07-20,18,252
2024-07-20,20,59
2024-07-20,12,245
2024-07-20,19,353
2024-07-20,8,44
2024-07-21,1,28
2024-07-21,2,132
2024-07-21,3,117
2024-07-21,4,0
2024-07-21,5,66
2024-07-21,6,33
2024-07-21,7,94
2024-07-21,9,34
2024-07-21,10,37
2024-07-21,11,307
2024-07-21,13,271
2024-07-21,14,76
2024-07-21,15,59
2024-07-21,16,81
2024-07-21,17,0
2024-07-21,18,169
2024-07-21,20,195
2024-07-21,12,79
2024-07-21,19,165
2024-07-21,8,0
2024-07-22,1,40
2024-07-22,2,230
2024-07-22,3,306
2024-07-22,4,163
2024-07-22,5,140
2024-07-22,6,147
2024-07-22,7,55
2024-07-22,9,138
2024-07-22,10,37
2024-07-22,11,181
2024-07-22,13,11
2024-07-22,14,278
2024-07-22,15,386
2024-07-22,16,83
2024-07-22,17,203
2024-07-22,18,129
2024-07-22,20,134
2024-07-22,12,99
2024-07-22,19,278
2024-07-22,8,55
2024-07-23,1,99
2024-07-23,2,255
2024-07-23,3,77
2024-07-23,4,154
2024-07-23,5,239
2024-07-23,6,91
2024-07-23,7,93
2024-07-23,9,200
2024-07-23,10,0
2024-07-23,11,0
2024-07-23,13,391
2024-07-23,14,206
2024-07-23,15,77
2024-07-23,16,54
2024-07-23,17,129
2024-07-23,18,289
2024-07-23,20,177
2024-07-23,12,344
2024-07-23,19,79
2024-07-23,8,169
2024-07-24,1,9
2024-07-24,2,91
2024-07-24,3,163
2024-07-24,4,172
2024-07-24,5,84
2024-07-24,6,311
2024-07-24,7,158
2024-07-24,9,148
2024-07-24,10,179
2024-07-24,11,400
2024-07-24,13,129
2024-07-24,14,197
2024-07-24,15,157
2024-07-24,16,120
2024-07-24,17,307
2024-07-24,18,62
2024-07-24,20,0
2024-07-24,12,170
2024-07-24,19,0
2024-07-24,8,254
2024-07-25,1,268
2024-07-25,2,324
2024-07-25,3,137
2024-07-25,4,87
2024-07-25,5,178
2024-07-25,6,101
2024-07-25,7,263
2024-07-25,9,51
2024-07-25,10,56
2024-07-25,11,85
2024-07-25,13,209
2024-07-25,14,285
2024-07-25,15,189
2024-07-25,16,239
2024-07-25,17,193
2024-07-25,18,90
2024-07-25,20,67
2024-07-25,12,354
2024-07-25,19,214
2024-07-25,8,117
2024-07-26,1,124
2024-07-26,2,142
2024-07-26,3,153
2024-07-26,4,233
2024-07-26,5,26
2024-07-26,6,161
2024-07-26,7,198
2024-07-26,9,124
2024-07-26,10,0
2024-07-26,11,143
2024-07-26,13,239
2024-07-26,14,138
2024-07-26,15,152
2024-07-26,16,233
2024-07-26,17,138
2024-07-26,18,170
2024-07-26,20,87
2024-07-26,12,0
2024-07-26,19,152
2024-07-26,8,39
2024-07-27,1,66
2024-07-27,2,119
2024-07-27,3,8
2024-07-27,4,257
2024-07-27,5,103
2024-07-27,6,269
2024-07-27,7,134
2024-07-27,9,251
2024-07-27,10,96
2024-07-27,11,180
2024-07-27,13,320
2024-07-27,14,77
2024-07-27,15,327
2024-07-27,16,83
2024-07-27,17,41
2024-07-27,18,123
2024-07-27,20,217
2024-07-27,12,84
2024-07-27,19,61
2024-07-27,8,237
2024-07-28,1,101
2024-07-28,2,180
2024-07-28,3,291
2024-07-28,4,107
2024-07-28,5,52
2024-07-28,6,0
2024-07-28,7,265
2024-07-28,9,175
2024-07-28,10,0
2024-07-28,11,213
2024-07-28,13,134
2024-07-28,14,0
2024-07-28,15,206
2024-07-28,16,191
2024-07-28,17,36
2024-07-28,18,246
2024-07-28,20,71
2024-07-28,12,0
2024-07-28,19,357
2024-07-28,8,152
2024-07-29,1,0
2024-07-29,2,55
2024-07-29,3,74
2024-07-29,4,222
2024-07-29,5,164
2024-07-29,6,336
2024-07-29,7,111
2024-07-29,9,80
2024-07-29,10,59
2024-07-29,11,109
2024-07-29,13,174
2024-07-29,14,91
2024-07-29,15,16
2024-07-29,16,169
2024-07-29,17,302
2024-07-29,18,332
2024-07-29,20,113
2024-07-29,12,116
2024-07-29,19,209
2024-07-29,8,21
2024-07-30,1,107
2024-07-30,2,302
2024-07-30,3,299
2024-07-30,4,80
2024-07-30,5,103
2024-07-30,6,320
2024-07-30,7,68
2024-07-30,9,53
2024-07-30,10,121
2024-07-30,11,56
2024-07-30,13,215
2024-07-30,14,60
2024-07-30,15,170
2024-07-30,16,113
2024-07-30,17,127
2024-07-30,18,129
2024-07-30,20,168
2024-07-30,12,159
2024-07-30,19,148
2024-07-30,8,285
2024-07-31,1,120
2024-07-31,2,136
2024-07-31,3,213
2024-07-31,4,38
2024-07-31,5,267
2024-07-31,6,37
2024-07-31,7,0
2024-07-31,9,264
2024-07-31,10,155
2024-07-31,11,182
2024-07-31,13,239
2024-07-31,14,147
2024-07-31,15,8
2024-07-31,16,78
2024-07-31,17,39
2024-07-31,18,179
2024-07-31,20,0
2024-07-31,12,28
2024-07-31,19,239
2024-07-31,8,173
2024-08-01,1,259
2024-08-01,2,0
2024-08-01,3,108
2024-08-01,4,308
2024-08-01,5,102
2024-08-01,6,214
2024-08-01,7,92
2024-08-01,9,136
2024-08-01,10,96
2024-08-01,11,31
2024-08-01,13,128
2024-08-01,14,175
2024-08-01,15,116
2024-08-01,16,206
2024-08-01,17,95
2024-08-01,18,23
2024-08-01,20,54
2024-08-01,12,108
2024-08-01,19,170
2024-08-01,8,226
2024-08-02,1,158
2024-08-02,2,241
2024-08-02,3,193
2024-08-02,4,106
2024-08-02,5,136
2024-08-02,6,148
2024-08-02,7,20
2024-08-02,9,330
2024-08-02,10,254
2024-08-02,11,199
2024-08-02,13,143
2024-08-02,14,163
2024-08-02,15,52
2024-08-02,16,257
2024-08-02,17,63
2024-08-02,18,97
2024-08-02,20,143
2024-08-02,12,56
2024-08-02,19,78
2024-08-02,8,196
2024-08-03,1,163
2024-08-03,2,9
2024-08-03,3,88
2024-08-03,4,257
2024-08-03,5,220
2024-08-03,6,169
2024-08-03,7,0
2024-08-03,9,24
2024-08-03,10,49
2024-08-03,11,19
2024-08-03,13,5
2024-08-03,14,82
2024-08-03,15,11
2024-08-03,16,325
2024-08-03,17,26
2024-08-03,18,206
2024-08-03,20,126
2024-08-03,12,374
2024-08-03,19,121
2024-08-03,8,117
2024-08-04,1,0
2024-08-04,2,179
2024-08-04,3,183
2024-08-04,4,0
2024-08-04,5,79
2024-08-04,6,11
2024-08-04,7,71
2024-08-04,9,237
2024-08-04,10,23
2024-08-04,11,42
2024-08-04,13,181
2024-08-04,14,166
2024-08-04,15,301
2024-08-04,16,47
2024-08-04,17,318
2024-08-04,18,244
2024-08-04,20,92
2024-08-04,12,216
2024-08-04,19,141
2024-08-04,8,0
2024-08-05,1,131
2024-08-05,2,120
2024-08-05,3,0
2024-08-05,4,0
2024-08-05,5,137
2024-08-05,6,0
2024-08-05,7,398
2024-08-05,9,200
2024-08-05,10,102
2024-08-05,11,98
2024-08-05,13,172
2024-08-05,14,24
2024-08-05,15,0
2024-08-05,16,110
2024-08-05,17,204
2024-08-05,18,188
2024-08-05,20,181
2024-08-05,12,163
2024-08-05,19,81
2024-08-05,8,75
2024-08-06,1,16
2024-08-06,2,192
2024-08-06,3,168
2024-08-06,4,288
2024-08-06,5,158
2024-08-06,6,226
2024-08-06,7,107
2024-08-06,9,0
2024-08-06,10,106
2024-08-06,11,71
2024-08-06,13,0
2024-08-06,14,24
2024-08-06,15,169
2024-08-06,16,94
2024-08-06,17,43
2024-08-06,18,35
2024-08-06,20,198
2024-08-06,12,73
2024-08-06,19,27
2024-08-06,8,282
2024-08-07,1,246
2024-08-07,2,120
2024-08-07,3,205
2024-08-07,4,267
2024-08-07,5,73
2024-08-07,6,0
2024-08-07,7,126
2024-08-07,9,154
2024-08-07,10,162
2024-08-07,11,0
2024-08-07,13,112
2024-08-07,14,9
2024-08-07,15,193
2024-08-07,16,223
2024-08-07,17,102
2024-08-07,18,238
2024-08-07,20,150
2024-08-07,12,243
2024-08-07,19,339
2024-08-07,8,210
2024-08-08,1,12
2024-08-08,2,228
2024-08-08,3,0
2024-08-08,4,105
2024-08-08,5,119
2024-08-08,6,213
2024-08-08,7,231
2024-08-08,9,287
2024-08-08,10,108
2024-08-08,11,96
2024-08-08,13,120
2024-08-08,14,14
2024-08-08,15,118
2024-08-08,16,0
2024-08-08,17,367
2024-08-08,18,330
2024-08-08,20,281
2024-08-08,12,216
2024-08-08,19,13
2024-08-08,8,253
2024-08-09,1,60
2024-08-09,2,97
2024-08-09,3,244
2024-08-09,4,224
2024-08-09,5,100
2024-08-09,6,82
2024-08-09,7,0
2024-08-09,9,135
2024-08-09,10,154
2024-08-09,11,196
2024-08-09,13,156
2024-08-09,14,140
2024-08-09,15,136
2024-08-09,16,197
2024-08-09,17,32
2024-08-09,18,173
2024-08-09,20,241
2024-08-09,12,40
2024-08-09,19,12
2024-08-09,8,172
2024-08-10,1,25
2024-08-10,2,97
2024-08-10,3,194
2024-08-10,4,113
2024-08-10,5,282
2024-08-10,6,61
2024-08-10,7,139
2024-08-10,9,180
2024-08-10,10,337
2024-08-10,11,470
2024-08-10,13,153
2024-08-10,14,60
2024-08-10,15,91
2024-08-10,16,134
2024-08-10,17,44
2024-08-10,18,12
2024-08-10,20,231
2024-08-10,12,163
2024-08-10,19,239
2024-08-10,8,31
2024-08-11,1,97
2024-08-11,2,172
2024-08-11,3,0
2024-08-11,4,136
2024-08-11,5,53
2024-08-11,6,274
2024-08-11,7,263
2024-08-11,9,32
2024-08-11,10,214
2024-08-11,11,171
2024-08-11,13,96
2024-08-11,14,168
2024-08-11,15,88
2024-08-11,16,104
2024-08-11,17,319
2024-08-11,18,106
2024-08-11,20,0
2024-08-11,12,235
2024-08-11,19,174
2024-08-11,8,99
2024-08-12,1,168
2024-08-12,2,100
2024-08-12,3,144
2024-08-12,4,192
2024-08-12,5,152
2024-08-12,6,154
2024-08-12,7,104
2024-08-12,9,287
2024-08-12,10,55
2024-08-12,11,76
2024-08-12,13,0
2024-08-12,14,0
2024-08-12,15,247
2024-08-12,16,159
2024-08-12,17,95
2024-08-12,18,141
2024-08-12,20,65
2024-08-12,12,151
2024-08-12,19,17
2024-08-12,8,79
2024-08-13,1,106
2024-08-13,2,24
2024-08-13,3,280
2024-08-13,4,0
2024-08-13,5,139
2024-08-13,6,169
2024-08-13,7,182
2024-08-13,9,0
2024-08-13,10,334
2024-08-13,11,182
2024-08-13,13,104
2024-08-13,14,103
2024-08-13,15,0
2024-08-13,16,46
2024-08-13,17,254
2024-08-13,18,53
2024-08-13,20,45
2024-08-13,12,128
2024-08-13,19,35
2024-08-13,8,284
2024-08-14,1,30
2024-08-14,2,336
2024-08-14,3,163
2024-08-14,4,173
2024-08-14,5,101
2024-08-14,6,73
2024-08-14,7,339
2024-08-14,9,198
2024-08-14,10,40
2024-08-14,11,218
2024-08-14,13,305
2024-08-14,14,275
2024-08-14,15,227
2024-08-14,16,169
2024-08-14,17,270
2024-08-14,18,277
2024-08-14,20,60
2024-08-14,12,52
2024-08-14,19,55
2024-08-14,8,0
2024-08-15,1,171
2024-08-15,2,0
2024-08-15,3,116
2024-08-15,4,197
2024-08-15,5,137
2024-08-15,6,36
2024-08-15,7,263
2024-08-15,9,179
2024-08-15,10,139
2024-08-15,11,0
2024-08-15,13,110
2024-08-15,14,61
2024-08-15,15,102
2024-08-15,16,211
2024-08-15,17,120
2024-08-15,18,108
2024-08-15,20,72
2024-08-15,12,284
2024-08-15,19,20
2024-08-15,8,5
2024-08-16,1,195
2024-08-16,2,222
2024-08-16,3,220
2024-08-16,4,0
2024-08-16,5,64
2024-08-16,6,48
2024-08-16,7,136
2024-08-16,9,86
2024-08-16,10,110
2024-08-16,11,96
2024-08-16,13,100
2024-08-16,14,292
2024-08-16,15,0
2024-08-16,16,80
2024-08-16,17,343
2024-08-16,18,148
2024-08-16,20,112
2024-08-16,12,157
2024-08-16,19,143
2024-08-16,8,46
2024-08-17,1,121
2024-08-17,2,0
2024-08-17,3,40
2024-08-17,4,21
2024-08-17,5,161
2024-08-17,6,168
2024-08-17,7,174
2024-08-17,9,131
2024-08-17,10,45
2024-08-17,11,146
2024-08-17,13,3
2024-08-17,14,166
2024-08-17,15,76
2024-08-17,16,141
2024-08-17,17,19
2024-08-17,18,182
2024-08-17,20,83
2024-08-17,12,163
2024-08-17,19,94
2024-08-17,8,230
2024-08-18,1,65
2024-08-18,2,204
2024-08-18,3,0
2024-08-18,4,110
2024-08-18,5,222
2024-08-18,6,375
2024-08-18,7,0
2024-08-18,9,126
2024-08-18,10,71
2024-08-18,11,249
2024-08-18,13,181
2024-08-18,14,171
2024-08-18,15,125
2024-08-18,16,190
2024-08-18,17,57
2024-08-18,18,152
2024-08-18,20,177
2024-08-18,12,113
2024-08-18,19,157
2024-08-18,8,212
2024-08-19,1,128
2024-08-19,2,127
2024-08-19,3,202
2024-08-19,4,50
2024-08-19,5,57
2024-08-19,6,0
2024-08-19,7,72
2024-08-19,9,66
2024-08-19,10,2
2024-08-19,11,298
2024-08-19,13,51
2024-08-19,14,5
2024-08-19,15,23
2024-08-19,16,128
2024-08-19,17,139
2024-08-19,18,137
2024-08-19,20,82
2024-08-19,12,214
2024-08-19,19,63
2024-08-19,8,312
2024-08-20,1,70
2024-08-20,2,71
2024-08-20,3,0
2024-08-20,4,198
2024-08-20,5,49
2024-08-20,6,74
2024-08-20,7,102
2024-08-20,9,74
2024-08-20,10,145
2024-08-20,11,160
2024-08-20,13,35
2024-08-20,14,64
2024-08-20,15,331
2024-08-20,16,207
2024-08-20,17,6
2024-08-20,18,188
2024-08-20,20,142
2024-08-20,12,191
2024-08-20,19,143
2024-08-20,8,0
2024-08-21,1,0
2024-08-21,2,167
2024-08-21,3,91
2024-08-21,4,329
2024-08-21,5,42
2024-08-21,6,0
2024-08-21,7,102
2024-08-21,9,83
2024-08-21,10,137
2024-08-21,11,149
2024-08-21,13,92
2024-08-21,14,290
2024-08-21,15,136
2024-08-21,16,290
2024-08-21,17,188
2024-08-21,18,132
2024-08-21,20,277
2024-08-21,12,107
2024-08-21,19,79
2024-08-21,8,212
2024-08-22,1,246
2024-08-22,2,48
2024-08-22,3,100
2024-08-22,4,275
2024-08-22,5,127
2024-08-22,6,13
2024-08-22,7,0
2024-08-22,9,168
2024-08-22,10,110
2024-08-22,11,87
2024-08-22,13,41
2024-08-22,14,121
2024-08-22,15,55
2024-08-22,16,268
2024-08-22,17,285
2024-08-22,18,65
2024-08-22,20,99
2024-08-22,12,255
2024-08-22,19,197
2024-08-22,8,264
2024-08-23,1,209
2024-08-23,2,217
2024-08-23,3,92
2024-08-23,4,104
2024-08-23,5,69
2024-08-23,6,188
2024-08-23,7,24
2024-08-23,9,218
2024-08-23,10,93
2024-08-23,11,119
2024-08-23,13,33
2024-08-23,14,190
2024-08-23,15,230
2024-08-23,16,246
2024-08-23,17,0
2024-08-23,18,35
2024-08-23,20,59
2024-08-23,12,0
2024-08-23,19,69
2024-08-23,8,215
2024-08-24,1,116
2024-08-24,2,254
2024-08-24,3,36
2024-08-24,4,66
2024-08-24,5,144
2024-08-24,6,26
2024-08-24,7,115
2024-08-24,9,42
2024-08-24,10,184
2024-08-24,11,65
2024-08-24,13,167
2024-08-24,14,165
2024-08-24,15,223
2024-08-24,16,163
2024-08-24,17,160
2024-08-24,18,202
2024-08-24,20,172
2024-08-24,12,114
2024-08-24,19,82
2024-08-24,8,79
2024-08-25,1,172
2024-08-25,2,0
2024-08-25,3,97
2024-08-25,4,220
2024-08-25,5,90
2024-08-25,6,13
2024-08-25,7,93
2024-08-25,9,155
2024-08-25,10,182
2024-08-25,11,99
2024-08-25,13,33
2024-08-25,14,438
2024-08-25,15,0
2024-08-25,16,180
2024-08-25,17,48
2024-08-25,18,84
2024-08-25,20,140
2024-08-25,12,179
2024-08-25,19,77
2024-08-25,8,346
2024-08-26,1,0
2024-08-26,2,137
2024-08-26,3,212
2024-08-26,4,200
2024-08-26,5,150
2024-08-26,6,33
2024-08-26,7,112
2024-08-26,9,96
2024-08-26,10,50
2024-08-26,11,227
2024-08-26,13,167
2024-08-26,14,55
2024-08-26,15,201
2024-08-26,16,102
2024-08-26,17,66
2024-08-26,18,139
2024-08-26,20,161
2024-08-26,12,39
2024-08-26,19,0
2024-08-26,8,154
2024-08-27,1,83
2024-08-27,2,61
2024-08-27,3,92
2024-08-27,4,178
2024-08-27,5,175
2024-08-27,6,128
2024-08-27,7,45
2024-08-27,9,249
2024-08-27,10,180
2024-08-27,11,156
2024-08-27,13,179
2024-08-27,14,175
2024-08-27,15,193
2024-08-27,16,0
2024-08-27,17,173
2024-08-27,18,246
2024-08-27,20,55
2024-08-27,12,25
2024-08-27,19,307
2024-08-27,8,184
2024-08-28,1,246
2024-08-28,2,13
2024-08-28,3,203
2024-08-28,4,278
2024-08-28,5,98
2024-08-28,6,126
2024-08-28,7,173
2024-08-28,9,163
2024-08-28,10,111
2024-08-28,11,124
2024-08-28,13,141
2024-08-28,14,0
2024-08-28,15,215
2024-08-28,16,156
2024-08-28,17,22
2024-08-28,18,64
2024-08-28,20,0
2024-08-28,12,142
2024-08-28,19,27
2024-08-28,8,119
2024-08-29,1,272
2024-08-29,2,217
2024-08-29,3,88
2024-08-29,4,161
2024-08-29,5,211
2024-08-29,6,57
2024-08-29,7,167
2024-08-29,9,157
2024-08-29,10,135
2024-08-29,11,193
2024-08-29,13,149
2024-08-29,14,325
2024-08-29,15,112
2024-08-29,16,226
2024-08-29,17,232
2024-08-29,18,15
2024-08-29,20,250
2024-08-29,12,93
2024-08-29,19,166
2024-08-29,8,130
2024-08-30,1,249
2024-08-30,2,184
2024-08-30,3,0
2024-08-30,4,0
2024-08-30,5,114
2024-08-30,6,8
2024-08-30,7,109
2024-08-30,9,13
2024-08-30,10,171
2024-08-30,11,202
2024-08-30,13,112
2024-08-30,14,137
2024-08-30,15,0
2024-08-30,16,139
2024-08-30,17,328
2024-08-30,18,104
2024-08-30,20,262
2024-08-30,12,97
2024-08-30,19,57
2024-08-30,8,160
2024-08-31,1,170
2024-08-31,2,530
2024-08-31,3,75
2024-08-31,4,102
2024-08-31,5,318
2024-08-31,6,47
2024-08-31,7,153
2024-08-31,9,146
2024-08-31,10,291
2024-08-31,11,90
2024-08-31,13,52
2024-08-31,14,43
2024-08-31,15,19
2024-08-31,16,166
2024-08-31,17,341
2024-08-31,18,227
2024-08-31,20,136
2024-08-31,12,5
2024-08-31,19,0
2024-08-31,8,50
2024-09-01,1,89
2024-09-01,2,165
2024-09-01,3,296
2024-09-01,4,93
2024-09-01,5,119
2024-09-01,6,148
2024-09-01,7,0
2024-09-01,9,152
2024-09-01,10,61
2024-09-01,11,63
2024-09-01,13,370
2024-09-01,14,34
2024-09-01,15,86
2024-09-01,16,140
2024-09-01,17,16
2024-09-01,18,74
2024-09-01,20,276
2024-09-01,12,119
2024-09-01,19,36
2024-09-01,8,0
2024-09-02,1,98
2024-09-02,2,96
2024-09-02,3,196
2024-09-02,4,261
2024-09-02,5,83
2024-09-02,6,157
2024-09-02,7,129
2024-09-02,9,159
2024-09-02,10,121
2024-09-02,11,0
2024-09-02,13,140
2024-09-02,14,169
2024-09-02,15,73
2024-09-02,16,359
2024-09-02,17,266
2024-09-02,18,43
2024-09-02,20,144
2024-09-02,12,209
2024-09-02,19,221
2024-09-02,8,232
2024-09-03,1,137
2024-09-03,2,292
2024-09-03,3,139
2024-09-03,4,250
2024-09-03,5,240
2024-09-03,6,83
2024-09-03,7,145
2024-09-03,9,99
2024-09-03,10,65
2024-09-03,11,215
2024-09-03,13,226
2024-09-03,14,54
2024-09-03,15,124
2024-09-03,16,2
2024-09-03,17,82
2024-09-03,18,112
2024-09-03,20,97
2024-09-03,12,52
2024-09-03,19,159
2024-09-03,8,191
2024-09-04,1,0
2024-09-04,2,271
2024-09-04,3,116
2024-09-04,4,152
2024-09-04,5,238
2024-09-04,6,97
2024-09-04,7,0
2024-09-04,9,147
2024-09-04,10,127
2024-09-04,11,153
2024-09-04,13,71
2024-09-04,14,337
2024-09-04,15,0
2024-09-04,16,0
2024-09-04,17,161
2024-09-04,18,90
2024-09-04,20,52
2024-09-04,12,59
2024-09-04,19,155
2024-09-04,8,115
2024-09-05,1,236
2024-09-05,2,118
2024-09-05,3,226
2024-09-05,4,302
2024-09-05,5,171
2024-09-05,6,99
2024-09-05,7,165
2024-09-05,9,106
2024-09-05,10,208
2024-09-05,11,187
2024-09-05,13,95
2024-09-05,14,172
2024-09-05,15,224
2024-09-05,16,236
2024-09-05,17,136
2024-09-05,18,156
2024-09-05,20,44
2024-09-05,12,207
2024-09-05,19,389
2024-09-05,8,136
2024-09-06,1,216
2024-09-06,2,316
2024-09-06,3,7
2024-09-06,4,28
2024-09-06,5,295
2024-09-06,6,179
2024-09-06,7,381
2024-09-06,9,223
2024-09-06,10,145
2024-09-06,11,253
2024-09-06,13,115
2024-09-06,14,208
2024-09-06,15,59
2024-09-06,16,48
2024-09-06,17,19
2024-09-06,18,78
2024-09-06,20,121
2024-09-06,12,97
2024-09-06,19,128
2024-09-06,8,40
2024-09-07,1,283
2024-09-07,2,189
2024-09-07,3,276
2024-09-07,4,70
2024-09-07,5,335
2024-09-07,6,28
2024-09-07,7,135
2024-09-07,9,284
2024-09-07,10,188
2024-09-07,11,123
2024-09-07,13,262
2024-09-07,14,70
2024-09-07,15,0
2024-09-07,16,82
2024-09-07,17,240
2024-09-07,18,200
2024-09-07,20,73
2024-09-07,12,181
2024-09-07,19,142
2024-09-07,8,157
2024-09-08,1,99
2024-09-08,2,35
2024-09-08,3,4
2024-09-08,4,119
2024-09-08,5,85
2024-09-08,6,105
2024-09-08,7,18
2024-09-08,9,241
2024-09-08,10,149
2024-09-08,11,298
2024-09-08,13,303
2024-09-08,14,44
2024-09-08,15,162
2024-09-08,16,179
2024-09-08,17,54
2024-09-08,18,0
2024-09-08,20,95
2024-09-08,12,147
2024-09-08,19,148
2024-09-08,8,109
2024-09-09,1,164
2024-09-09,2,514
2024-09-09,3,210
2024-09-09,4,95
2024-09-09,5,226
2024-09-09,6,44
2024-09-09,7,200
2024-09-09,9,304
2024-09-09,10,145
2024-09-09,11,292
2024-09-09,13,99
2024-09-09,14,45
2024-09-09,15,52
2024-09-09,16,241
2024-09-09,17,15
2024-09-09,18,0
2024-09-09,20,122
2024-09-09,12,143
2024-09-09,19,21
2024-09-09,8,3
2024-09-10,1,344
2024-09-10,2,25
2024-09-10,3,0
2024-09-10,4,164
2024-09-10,5,84
2024-09-10,6,105
2024-09-10,7,338
2024-09-10,9,264
2024-09-10,10,293
2024-09-10,11,201
2024-09-10,13,248
2024-09-10,14,209
2024-09-10,15,160
2024-09-10,16,161
2024-09-10,17,83
2024-09-10,18,80
2024-09-10,20,98
2024-09-10,12,83
2024-09-10,19,0
2024-09-10,8,244
2024-09-11,1,145
2024-09-11,2,170
2024-09-11,3,106
